Month,Calendar Year,Land Class,Land Category,Commodity, Volume 
January,2011,Federal,Offshore,Gas Prod Vol (mcf)," 185,166,665 "
January,2011,Federal,Offshore,Oil Prod Vol (bbl)," 50,130,916 "
January,2011,Federal,Onshore,Gas Prod Vol (mcf)," 319,167,980 "
January,2011,Federal,Onshore,Oil Prod Vol (bbl)," 9,144,069 "
January,2011,Federal,Onshore,Coal Prod Vol (ton)," 39,876,734 "
January,2011,Native American,Onshore,Gas Prod Vol (mcf)," 24,901,161 "
January,2011,Native American,Onshore,Oil Prod Vol (bbl)," 1,636,068 "
January,2011,Native American,Onshore,Coal Prod Vol (ton)," 2,253,425 "
February,2011,Federal,Offshore,Gas Prod Vol (mcf)," 158,410,349 "
February,2011,Federal,Offshore,Oil Prod Vol (bbl)," 41,096,304 "
February,2011,Federal,Onshore,Gas Prod Vol (mcf)," 287,689,117 "
February,2011,Federal,Onshore,Oil Prod Vol (bbl)," 8,115,586 "
February,2011,Federal,Onshore,Coal Prod Vol (ton)," 33,558,869 "
February,2011,Native American,Onshore,Gas Prod Vol (mcf)," 23,117,941 "
February,2011,Native American,Onshore,Oil Prod Vol (bbl)," 1,508,641 "
February,2011,Native American,Onshore,Coal Prod Vol (ton)," 1,494,323 "
March,2011,Federal,Offshore,Gas Prod Vol (mcf)," 175,490,368 "
March,2011,Federal,Offshore,Oil Prod Vol (bbl)," 44,883,969 "
March,2011,Federal,Onshore,Gas Prod Vol (mcf)," 325,348,300 "
March,2011,Federal,Onshore,Oil Prod Vol (bbl)," 9,490,463 "
March,2011,Federal,Onshore,Coal Prod Vol (ton)," 40,399,121 "
March,2011,Native American,Onshore,Gas Prod Vol (mcf)," 26,358,970 "
March,2011,Native American,Onshore,Oil Prod Vol (bbl)," 1,743,735 "
March,2011,Native American,Onshore,Coal Prod Vol (ton)," 1,772,654 "
April,2011,Federal,Offshore,Gas Prod Vol (mcf)," 167,501,234 "
April,2011,Federal,Offshore,Oil Prod Vol (bbl)," 42,220,361 "
April,2011,Federal,Onshore,Gas Prod Vol (mcf)," 318,394,331 "
April,2011,Federal,Onshore,Oil Prod Vol (bbl)," 9,321,125 "
April,2011,Federal,Onshore,Coal Prod Vol (ton)," 37,740,772 "
April,2011,Native American,Onshore,Gas Prod Vol (mcf)," 24,718,820 "
April,2011,Native American,Onshore,Oil Prod Vol (bbl)," 1,766,496 "
April,2011,Native American,Onshore,Coal Prod Vol (ton)," 1,684,420 "
May,2011,Federal,Offshore,Gas Prod Vol (mcf)," 169,623,700 "
May,2011,Federal,Offshore,Oil Prod Vol (bbl)," 44,363,216 "
May,2011,Federal,Onshore,Gas Prod Vol (mcf)," 328,019,477 "
May,2011,Federal,Onshore,Oil Prod Vol (bbl)," 9,684,049 "
May,2011,Federal,Onshore,Coal Prod Vol (ton)," 36,119,047 "
May,2011,Native American,Onshore,Gas Prod Vol (mcf)," 25,628,218 "
May,2011,Native American,Onshore,Oil Prod Vol (bbl)," 1,887,292 "
May,2011,Native American,Onshore,Coal Prod Vol (ton)," 1,936,675 "
June,2011,Federal,Offshore,Gas Prod Vol (mcf)," 156,091,489 "
June,2011,Federal,Offshore,Oil Prod Vol (bbl)," 41,591,064 "
June,2011,Federal,Onshore,Gas Prod Vol (mcf)," 315,247,886 "
June,2011,Federal,Onshore,Oil Prod Vol (bbl)," 9,360,540 "
June,2011,Federal,Onshore,Coal Prod Vol (ton)," 33,705,453 "
June,2011,Native American,Onshore,Gas Prod Vol (mcf)," 25,338,568 "
June,2011,Native American,Onshore,Oil Prod Vol (bbl)," 1,935,559 "
June,2011,Native American,Onshore,Coal Prod Vol (ton)," 1,973,047 "
July,2011,Federal,Offshore,Gas Prod Vol (mcf)," 154,107,957 "
July,2011,Federal,Offshore,Oil Prod Vol (bbl)," 39,506,905 "
July,2011,Federal,Onshore,Gas Prod Vol (mcf)," 328,415,220 "
July,2011,Federal,Onshore,Oil Prod Vol (bbl)," 9,760,844 "
July,2011,Federal,Onshore,Coal Prod Vol (ton)," 32,683,729 "
July,2011,Native American,Onshore,Gas Prod Vol (mcf)," 26,287,322 "
July,2011,Native American,Onshore,Oil Prod Vol (bbl)," 2,047,931 "
July,2011,Native American,Onshore,Coal Prod Vol (ton)," 1,889,907 "
August,2011,Federal,Offshore,Gas Prod Vol (mcf)," 156,609,359 "
August,2011,Federal,Offshore,Oil Prod Vol (bbl)," 41,365,977 "
August,2011,Federal,Onshore,Gas Prod Vol (mcf)," 310,777,067 "
August,2011,Federal,Onshore,Oil Prod Vol (bbl)," 9,830,183 "
August,2011,Federal,Onshore,Coal Prod Vol (ton)," 37,915,804 "
August,2011,Native American,Onshore,Gas Prod Vol (mcf)," 26,254,896 "
August,2011,Native American,Onshore,Oil Prod Vol (bbl)," 2,174,652 "
August,2011,Native American,Onshore,Coal Prod Vol (ton)," 1,454,592 "
September,2011,Federal,Offshore,Gas Prod Vol (mcf)," 130,107,201 "
September,2011,Federal,Offshore,Oil Prod Vol (bbl)," 34,587,957 "
September,2011,Federal,Onshore,Gas Prod Vol (mcf)," 314,833,643 "
September,2011,Federal,Onshore,Oil Prod Vol (bbl)," 9,552,049 "
September,2011,Federal,Onshore,Coal Prod Vol (ton)," 37,324,003 "
September,2011,Native American,Onshore,Gas Prod Vol (mcf)," 25,058,855 "
September,2011,Native American,Onshore,Oil Prod Vol (bbl)," 2,084,000 "
September,2011,Native American,Onshore,Coal Prod Vol (ton)," 1,698,967 "
October,2011,Federal,Offshore,Gas Prod Vol (mcf)," 148,435,373 "
October,2011,Federal,Offshore,Oil Prod Vol (bbl)," 41,942,961 "
October,2011,Federal,Onshore,Gas Prod Vol (mcf)," 332,914,770 "
October,2011,Federal,Onshore,Oil Prod Vol (bbl)," 10,031,460 "
October,2011,Federal,Onshore,Coal Prod Vol (ton)," 40,660,412 "
October,2011,Native American,Onshore,Gas Prod Vol (mcf)," 26,155,751 "
October,2011,Native American,Onshore,Oil Prod Vol (bbl)," 2,388,153 "
October,2011,Native American,Onshore,Coal Prod Vol (ton)," 2,034,208 "
November,2011,Federal,Offshore,Gas Prod Vol (mcf)," 144,154,179 "
November,2011,Federal,Offshore,Oil Prod Vol (bbl)," 40,078,448 "
November,2011,Federal,Onshore,Gas Prod Vol (mcf)," 323,927,311 "
November,2011,Federal,Onshore,Oil Prod Vol (bbl)," 9,925,684 "
November,2011,Federal,Onshore,Coal Prod Vol (ton)," 40,681,394 "
November,2011,Native American,Onshore,Gas Prod Vol (mcf)," 25,581,136 "
November,2011,Native American,Onshore,Oil Prod Vol (bbl)," 2,479,075 "
November,2011,Native American,Onshore,Coal Prod Vol (ton)," 1,886,110 "
December,2011,Federal,Offshore,Gas Prod Vol (mcf)," 149,275,347 "
December,2011,Federal,Offshore,Oil Prod Vol (bbl)," 40,799,822 "
December,2011,Federal,Onshore,Gas Prod Vol (mcf)," 329,454,335 "
December,2011,Federal,Onshore,Oil Prod Vol (bbl)," 10,167,078 "
December,2011,Federal,Onshore,Coal Prod Vol (ton)," 41,213,622 "
December,2011,Native American,Onshore,Gas Prod Vol (mcf)," 26,076,666 "
December,2011,Native American,Onshore,Oil Prod Vol (bbl)," 2,539,403 "
December,2011,Native American,Onshore,Coal Prod Vol (ton)," 1,235,289 "
January,2012,Federal,Offshore,Gas Prod Vol (mcf)," 146,861,324 "
January,2012,Federal,Offshore,Oil Prod Vol (bbl)," 42,371,736 "
January,2012,Federal,Onshore,Gas Prod Vol (mcf)," 332,736,376 "
January,2012,Federal,Onshore,Oil Prod Vol (bbl)," 10,288,481 "
January,2012,Federal,Onshore,Coal Prod Vol (ton)," 39,621,589 "
January,2012,Native American,Onshore,Gas Prod Vol (mcf)," 26,586,846 "
January,2012,Native American,Onshore,Oil Prod Vol (bbl)," 2,680,804 "
January,2012,Native American,Onshore,Coal Prod Vol (ton)," 1,981,835 "
February,2012,Federal,Offshore,Gas Prod Vol (mcf)," 135,190,043 "
February,2012,Federal,Offshore,Oil Prod Vol (bbl)," 40,147,713 "
February,2012,Federal,Onshore,Gas Prod Vol (mcf)," 309,180,343 "
February,2012,Federal,Onshore,Oil Prod Vol (bbl)," 9,753,232 "
February,2012,Federal,Onshore,Coal Prod Vol (ton)," 36,249,605 "
February,2012,Native American,Onshore,Gas Prod Vol (mcf)," 24,912,500 "
February,2012,Native American,Onshore,Oil Prod Vol (bbl)," 2,546,756 "
February,2012,Native American,Onshore,Coal Prod Vol (ton)," 1,848,570 "
March,2012,Federal,Offshore,Gas Prod Vol (mcf)," 145,920,326 "
March,2012,Federal,Offshore,Oil Prod Vol (bbl)," 43,613,539 "
March,2012,Federal,Onshore,Gas Prod Vol (mcf)," 328,733,596 "
March,2012,Federal,Onshore,Oil Prod Vol (bbl)," 10,544,354 "
March,2012,Federal,Onshore,Coal Prod Vol (ton)," 32,908,329 "
March,2012,Native American,Onshore,Gas Prod Vol (mcf)," 26,484,165 "
March,2012,Native American,Onshore,Oil Prod Vol (bbl)," 2,786,637 "
March,2012,Native American,Onshore,Coal Prod Vol (ton)," 1,930,970 "
April,2012,Federal,Offshore,Gas Prod Vol (mcf)," 137,363,217 "
April,2012,Federal,Offshore,Oil Prod Vol (bbl)," 39,320,652 "
April,2012,Federal,Onshore,Gas Prod Vol (mcf)," 313,883,323 "
April,2012,Federal,Onshore,Oil Prod Vol (bbl)," 10,064,554 "
April,2012,Federal,Onshore,Coal Prod Vol (ton)," 29,041,032 "
April,2012,Native American,Onshore,Gas Prod Vol (mcf)," 25,584,414 "
April,2012,Native American,Onshore,Oil Prod Vol (bbl)," 2,793,755 "
April,2012,Native American,Onshore,Coal Prod Vol (ton)," 1,386,877 "
May,2012,Federal,Offshore,Gas Prod Vol (mcf)," 135,941,669 "
May,2012,Federal,Offshore,Oil Prod Vol (bbl)," 38,822,550 "
May,2012,Federal,Onshore,Gas Prod Vol (mcf)," 320,225,674 "
May,2012,Federal,Onshore,Oil Prod Vol (bbl)," 10,447,005 "
May,2012,Federal,Onshore,Coal Prod Vol (ton)," 31,329,856 "
May,2012,Native American,Onshore,Gas Prod Vol (mcf)," 26,424,676 "
May,2012,Native American,Onshore,Oil Prod Vol (bbl)," 2,815,948 "
May,2012,Native American,Onshore,Coal Prod Vol (ton)," 1,625,737 "
June,2012,Federal,Offshore,Gas Prod Vol (mcf)," 123,805,587 "
June,2012,Federal,Offshore,Oil Prod Vol (bbl)," 35,147,763 "
June,2012,Federal,Onshore,Gas Prod Vol (mcf)," 308,138,156 "
June,2012,Federal,Onshore,Oil Prod Vol (bbl)," 10,143,521 "
June,2012,Federal,Onshore,Coal Prod Vol (ton)," 32,317,862 "
June,2012,Native American,Onshore,Gas Prod Vol (mcf)," 25,315,474 "
June,2012,Native American,Onshore,Oil Prod Vol (bbl)," 2,854,664 "
June,2012,Native American,Onshore,Coal Prod Vol (ton)," 1,568,194 "
July,2012,Federal,Offshore,Gas Prod Vol (mcf)," 133,566,112 "
July,2012,Federal,Offshore,Oil Prod Vol (bbl)," 40,555,621 "
July,2012,Federal,Onshore,Gas Prod Vol (mcf)," 317,537,384 "
July,2012,Federal,Onshore,Oil Prod Vol (bbl)," 10,692,295 "
July,2012,Federal,Onshore,Coal Prod Vol (ton)," 39,360,710 "
July,2012,Native American,Onshore,Gas Prod Vol (mcf)," 26,141,612 "
July,2012,Native American,Onshore,Oil Prod Vol (bbl)," 3,072,123 "
July,2012,Native American,Onshore,Coal Prod Vol (ton)," 1,447,117 "
August,2012,Federal,Offshore,Gas Prod Vol (mcf)," 114,346,842 "
August,2012,Federal,Offshore,Oil Prod Vol (bbl)," 35,705,207 "
August,2012,Federal,Onshore,Gas Prod Vol (mcf)," 311,378,969 "
August,2012,Federal,Onshore,Oil Prod Vol (bbl)," 10,787,317 "
August,2012,Federal,Onshore,Coal Prod Vol (ton)," 40,126,533 "
August,2012,Native American,Onshore,Gas Prod Vol (mcf)," 26,327,102 "
August,2012,Native American,Onshore,Oil Prod Vol (bbl)," 3,155,304 "
August,2012,Native American,Onshore,Coal Prod Vol (ton)," 1,468,942 "
September,2012,Federal,Offshore,Gas Prod Vol (mcf)," 116,053,324 "
September,2012,Federal,Offshore,Oil Prod Vol (bbl)," 37,032,672 "
September,2012,Federal,Onshore,Gas Prod Vol (mcf)," 300,268,009 "
September,2012,Federal,Onshore,Oil Prod Vol (bbl)," 10,601,304 "
September,2012,Federal,Onshore,Coal Prod Vol (ton)," 37,476,124 "
September,2012,Native American,Onshore,Gas Prod Vol (mcf)," 25,716,320 "
September,2012,Native American,Onshore,Oil Prod Vol (bbl)," 3,269,467 "
September,2012,Native American,Onshore,Coal Prod Vol (ton)," 1,427,953 "
October,2012,Federal,Offshore,Gas Prod Vol (mcf)," 132,738,479 "
October,2012,Federal,Offshore,Oil Prod Vol (bbl)," 42,876,250 "
October,2012,Federal,Onshore,Gas Prod Vol (mcf)," 311,252,351 "
October,2012,Federal,Onshore,Oil Prod Vol (bbl)," 11,218,207 "
October,2012,Federal,Onshore,Coal Prod Vol (ton)," 35,275,148 "
October,2012,Native American,Onshore,Gas Prod Vol (mcf)," 27,022,865 "
October,2012,Native American,Onshore,Oil Prod Vol (bbl)," 3,739,479 "
October,2012,Native American,Onshore,Coal Prod Vol (ton)," 1,746,130 "
November,2012,Federal,Offshore,Gas Prod Vol (mcf)," 130,674,717 "
November,2012,Federal,Offshore,Oil Prod Vol (bbl)," 42,989,707 "
November,2012,Federal,Onshore,Gas Prod Vol (mcf)," 301,195,282 "
November,2012,Federal,Onshore,Oil Prod Vol (bbl)," 10,892,619 "
November,2012,Federal,Onshore,Coal Prod Vol (ton)," 36,099,698 "
November,2012,Native American,Onshore,Gas Prod Vol (mcf)," 25,910,014 "
November,2012,Native American,Onshore,Oil Prod Vol (bbl)," 3,697,349 "
November,2012,Native American,Onshore,Coal Prod Vol (ton)," 1,340,397 "
December,2012,Federal,Offshore,Gas Prod Vol (mcf)," 132,157,661 "
December,2012,Federal,Offshore,Oil Prod Vol (bbl)," 44,284,810 "
December,2012,Federal,Onshore,Gas Prod Vol (mcf)," 304,789,993 "
December,2012,Federal,Onshore,Oil Prod Vol (bbl)," 11,233,441 "
December,2012,Federal,Onshore,Coal Prod Vol (ton)," 32,703,305 "
December,2012,Native American,Onshore,Gas Prod Vol (mcf)," 26,212,703 "
December,2012,Native American,Onshore,Oil Prod Vol (bbl)," 3,831,727 "
December,2012,Native American,Onshore,Coal Prod Vol (ton)," 1,058,533 "
January,2013,Federal,Offshore,Gas Prod Vol (mcf)," 128,828,876 "
January,2013,Federal,Offshore,Oil Prod Vol (bbl)," 43,030,409 "
January,2013,Federal,Onshore,Gas Prod Vol (mcf)," 296,409,482 "
January,2013,Federal,Onshore,Oil Prod Vol (bbl)," 11,020,032 "
January,2013,Federal,Onshore,Coal Prod Vol (ton)," 33,492,410 "
January,2013,Native American,Onshore,Gas Prod Vol (mcf)," 24,744,200 "
January,2013,Native American,Onshore,Oil Prod Vol (bbl)," 3,563,031 "
January,2013,Native American,Onshore,Coal Prod Vol (ton)," 1,414,729 "
February,2013,Federal,Offshore,Gas Prod Vol (mcf)," 113,767,780 "
February,2013,Federal,Offshore,Oil Prod Vol (bbl)," 38,447,937 "
February,2013,Federal,Onshore,Gas Prod Vol (mcf)," 273,378,192 "
February,2013,Federal,Onshore,Oil Prod Vol (bbl)," 10,172,403 "
February,2013,Federal,Onshore,Coal Prod Vol (ton)," 30,481,388 "
February,2013,Native American,Onshore,Gas Prod Vol (mcf)," 23,504,746 "
February,2013,Native American,Onshore,Oil Prod Vol (bbl)," 3,508,457 "
February,2013,Native American,Onshore,Coal Prod Vol (ton)," 1,722,483 "
March,2013,Federal,Offshore,Gas Prod Vol (mcf)," 123,165,415 "
March,2013,Federal,Offshore,Oil Prod Vol (bbl)," 40,558,691 "
March,2013,Federal,Onshore,Gas Prod Vol (mcf)," 302,801,984 "
March,2013,Federal,Onshore,Oil Prod Vol (bbl)," 11,520,421 "
March,2013,Federal,Onshore,Coal Prod Vol (ton)," 31,554,258 "
March,2013,Native American,Onshore,Gas Prod Vol (mcf)," 26,521,016 "
March,2013,Native American,Onshore,Oil Prod Vol (bbl)," 4,194,771 "
March,2013,Native American,Onshore,Coal Prod Vol (ton)," 1,601,392 "
April,2013,Federal,Offshore,Gas Prod Vol (mcf)," 120,833,683 "
April,2013,Federal,Offshore,Oil Prod Vol (bbl)," 41,774,973 "
April,2013,Federal,Onshore,Gas Prod Vol (mcf)," 294,596,497 "
April,2013,Federal,Onshore,Oil Prod Vol (bbl)," 11,289,343 "
April,2013,Federal,Onshore,Coal Prod Vol (ton)," 30,641,951 "
April,2013,Native American,Onshore,Gas Prod Vol (mcf)," 25,987,622 "
April,2013,Native American,Onshore,Oil Prod Vol (bbl)," 4,036,181 "
April,2013,Native American,Onshore,Coal Prod Vol (ton)," 1,775,937 "
May,2013,Federal,Offshore,Gas Prod Vol (mcf)," 118,972,888 "
May,2013,Federal,Offshore,Oil Prod Vol (bbl)," 38,906,640 "
May,2013,Federal,Onshore,Gas Prod Vol (mcf)," 297,734,456 "
May,2013,Federal,Onshore,Oil Prod Vol (bbl)," 11,534,825 "
May,2013,Federal,Onshore,Coal Prod Vol (ton)," 32,892,522 "
May,2013,Native American,Onshore,Gas Prod Vol (mcf)," 26,665,921 "
May,2013,Native American,Onshore,Oil Prod Vol (bbl)," 4,243,352 "
May,2013,Native American,Onshore,Coal Prod Vol (ton)," 1,231,695 "
June,2013,Federal,Offshore,Gas Prod Vol (mcf)," 109,160,368 "
June,2013,Federal,Offshore,Oil Prod Vol (bbl)," 35,322,157 "
June,2013,Federal,Onshore,Gas Prod Vol (mcf)," 289,817,769 "
June,2013,Federal,Onshore,Oil Prod Vol (bbl)," 11,276,552 "
June,2013,Federal,Onshore,Coal Prod Vol (ton)," 32,945,999 "
June,2013,Native American,Onshore,Gas Prod Vol (mcf)," 26,193,074 "
June,2013,Native American,Onshore,Oil Prod Vol (bbl)," 4,177,312 "
June,2013,Native American,Onshore,Coal Prod Vol (ton)," 1,464,335 "
July,2013,Federal,Offshore,Gas Prod Vol (mcf)," 114,719,709 "
July,2013,Federal,Offshore,Oil Prod Vol (bbl)," 40,238,092 "
July,2013,Federal,Onshore,Gas Prod Vol (mcf)," 298,321,395 "
July,2013,Federal,Onshore,Oil Prod Vol (bbl)," 11,786,783 "
July,2013,Federal,Onshore,Coal Prod Vol (ton)," 35,878,382 "
July,2013,Native American,Onshore,Gas Prod Vol (mcf)," 27,446,721 "
July,2013,Native American,Onshore,Oil Prod Vol (bbl)," 4,623,613 "
July,2013,Native American,Onshore,Coal Prod Vol (ton)," 1,548,969 "
August,2013,Federal,Offshore,Gas Prod Vol (mcf)," 109,136,463 "
August,2013,Federal,Offshore,Oil Prod Vol (bbl)," 38,444,685 "
August,2013,Federal,Onshore,Gas Prod Vol (mcf)," 298,456,954 "
August,2013,Federal,Onshore,Oil Prod Vol (bbl)," 11,831,335 "
August,2013,Federal,Onshore,Coal Prod Vol (ton)," 36,459,087 "
August,2013,Native American,Onshore,Gas Prod Vol (mcf)," 27,244,420 "
August,2013,Native American,Onshore,Oil Prod Vol (bbl)," 4,909,448 "
August,2013,Native American,Onshore,Coal Prod Vol (ton)," 1,719,610 "
September,2013,Federal,Offshore,Gas Prod Vol (mcf)," 113,630,808 "
September,2013,Federal,Offshore,Oil Prod Vol (bbl)," 41,195,227 "
September,2013,Federal,Onshore,Gas Prod Vol (mcf)," 276,667,915 "
September,2013,Federal,Onshore,Oil Prod Vol (bbl)," 11,554,650 "
September,2013,Federal,Onshore,Coal Prod Vol (ton)," 35,116,078 "
September,2013,Native American,Onshore,Gas Prod Vol (mcf)," 26,324,092 "
September,2013,Native American,Onshore,Oil Prod Vol (bbl)," 4,739,891 "
September,2013,Native American,Onshore,Coal Prod Vol (ton)," 1,632,862 "
October,2013,Federal,Offshore,Gas Prod Vol (mcf)," 107,193,889 "
October,2013,Federal,Offshore,Oil Prod Vol (bbl)," 38,063,826 "
October,2013,Federal,Onshore,Gas Prod Vol (mcf)," 304,046,115 "
October,2013,Federal,Onshore,Oil Prod Vol (bbl)," 12,020,856 "
October,2013,Federal,Onshore,Coal Prod Vol (ton)," 32,376,034 "
October,2013,Native American,Onshore,Gas Prod Vol (mcf)," 27,552,107 "
October,2013,Native American,Onshore,Oil Prod Vol (bbl)," 4,964,789 "
October,2013,Native American,Onshore,Coal Prod Vol (ton)," 1,750,278 "
November,2013,Federal,Offshore,Gas Prod Vol (mcf)," 113,186,953 "
November,2013,Federal,Offshore,Oil Prod Vol (bbl)," 40,705,178 "
November,2013,Federal,Onshore,Gas Prod Vol (mcf)," 293,192,001 "
November,2013,Federal,Onshore,Oil Prod Vol (bbl)," 11,566,810 "
November,2013,Federal,Onshore,Coal Prod Vol (ton)," 33,665,424 "
November,2013,Native American,Onshore,Gas Prod Vol (mcf)," 26,372,798 "
November,2013,Native American,Onshore,Oil Prod Vol (bbl)," 4,755,913 "
November,2013,Native American,Onshore,Coal Prod Vol (ton)," 1,970,620 "
December,2013,Federal,Offshore,Gas Prod Vol (mcf)," 112,085,673 "
December,2013,Federal,Offshore,Oil Prod Vol (bbl)," 41,536,255 "
December,2013,Federal,Onshore,Gas Prod Vol (mcf)," 293,372,373 "
December,2013,Federal,Onshore,Oil Prod Vol (bbl)," 11,847,775 "
December,2013,Federal,Onshore,Coal Prod Vol (ton)," 32,510,561 "
December,2013,Native American,Onshore,Gas Prod Vol (mcf)," 26,043,834 "
December,2013,Native American,Onshore,Oil Prod Vol (bbl)," 4,690,027 "
December,2013,Native American,Onshore,Coal Prod Vol (ton)," 1,894,694 "
January,2014,Federal,Offshore,Gas Prod Vol (mcf)," 107,846,209 "
January,2014,Federal,Offshore,Oil Prod Vol (bbl)," 42,113,286 "
January,2014,Federal,Onshore,Gas Prod Vol (mcf)," 296,085,144 "
January,2014,Federal,Onshore,Oil Prod Vol (bbl)," 12,251,975 "
January,2014,Federal,Onshore,Coal Prod Vol (ton)," 34,790,955 "
January,2014,Native American,Onshore,Gas Prod Vol (mcf)," 26,605,359 "
January,2014,Native American,Onshore,Oil Prod Vol (bbl)," 4,684,164 "
January,2014,Native American,Onshore,Coal Prod Vol (ton)," 1,757,529 "
February,2014,Federal,Offshore,Gas Prod Vol (mcf)," 100,353,787 "
February,2014,Federal,Offshore,Oil Prod Vol (bbl)," 38,741,289 "
February,2014,Federal,Onshore,Gas Prod Vol (mcf)," 269,015,493 "
February,2014,Federal,Onshore,Oil Prod Vol (bbl)," 11,342,415 "
February,2014,Federal,Onshore,Coal Prod Vol (ton)," 29,682,030 "
February,2014,Native American,Onshore,Gas Prod Vol (mcf)," 24,628,558 "
February,2014,Native American,Onshore,Oil Prod Vol (bbl)," 4,402,892 "
February,2014,Native American,Onshore,Coal Prod Vol (ton)," 1,485,922 "
March,2014,Federal,Offshore,Gas Prod Vol (mcf)," 110,288,974 "
March,2014,Federal,Offshore,Oil Prod Vol (bbl)," 42,350,146 "
March,2014,Federal,Onshore,Gas Prod Vol (mcf)," 300,057,095 "
March,2014,Federal,Onshore,Oil Prod Vol (bbl)," 12,937,657 "
March,2014,Federal,Onshore,Coal Prod Vol (ton)," 34,623,327 "
March,2014,Native American,Onshore,Gas Prod Vol (mcf)," 27,402,828 "
March,2014,Native American,Onshore,Oil Prod Vol (bbl)," 4,866,781 "
March,2014,Native American,Onshore,Coal Prod Vol (ton)," 1,998,634 "
April,2014,Federal,Offshore,Gas Prod Vol (mcf)," 110,515,333 "
April,2014,Federal,Offshore,Oil Prod Vol (bbl)," 44,227,660 "
April,2014,Federal,Onshore,Gas Prod Vol (mcf)," 288,685,562 "
April,2014,Federal,Onshore,Oil Prod Vol (bbl)," 12,690,388 "
April,2014,Federal,Onshore,Coal Prod Vol (ton)," 32,988,348 "
April,2014,Native American,Onshore,Gas Prod Vol (mcf)," 27,063,853 "
April,2014,Native American,Onshore,Oil Prod Vol (bbl)," 4,880,891 "
April,2014,Native American,Onshore,Coal Prod Vol (ton)," 1,820,690 "
May,2014,Federal,Offshore,Gas Prod Vol (mcf)," 116,214,820 "
May,2014,Federal,Offshore,Oil Prod Vol (bbl)," 45,565,727 "
May,2014,Federal,Onshore,Gas Prod Vol (mcf)," 295,189,271 "
May,2014,Federal,Onshore,Oil Prod Vol (bbl)," 13,247,976 "
May,2014,Federal,Onshore,Coal Prod Vol (ton)," 34,429,428 "
May,2014,Native American,Onshore,Gas Prod Vol (mcf)," 27,616,095 "
May,2014,Native American,Onshore,Oil Prod Vol (bbl)," 5,150,827 "
May,2014,Native American,Onshore,Coal Prod Vol (ton)," 1,935,957 "
June,2014,Federal,Offshore,Gas Prod Vol (mcf)," 112,392,505 "
June,2014,Federal,Offshore,Oil Prod Vol (bbl)," 44,049,248 "
June,2014,Federal,Onshore,Gas Prod Vol (mcf)," 286,336,052 "
June,2014,Federal,Onshore,Oil Prod Vol (bbl)," 12,994,468 "
June,2014,Federal,Onshore,Coal Prod Vol (ton)," 33,330,150 "
June,2014,Native American,Onshore,Gas Prod Vol (mcf)," 26,756,111 "
June,2014,Native American,Onshore,Oil Prod Vol (bbl)," 5,233,042 "
June,2014,Native American,Onshore,Coal Prod Vol (ton)," 1,138,596 "
July,2014,Federal,Offshore,Gas Prod Vol (mcf)," 115,128,990 "
July,2014,Federal,Offshore,Oil Prod Vol (bbl)," 45,970,675 "
July,2014,Federal,Onshore,Gas Prod Vol (mcf)," 293,678,036 "
July,2014,Federal,Onshore,Oil Prod Vol (bbl)," 13,711,396 "
July,2014,Federal,Onshore,Coal Prod Vol (ton)," 35,490,509 "
July,2014,Native American,Onshore,Gas Prod Vol (mcf)," 27,680,715 "
July,2014,Native American,Onshore,Oil Prod Vol (bbl)," 5,253,431 "
July,2014,Native American,Onshore,Coal Prod Vol (ton)," 1,683,686 "
August,2014,Federal,Offshore,Gas Prod Vol (mcf)," 116,133,159 "
August,2014,Federal,Offshore,Oil Prod Vol (bbl)," 46,294,944 "
August,2014,Federal,Onshore,Gas Prod Vol (mcf)," 288,742,675 "
August,2014,Federal,Onshore,Oil Prod Vol (bbl)," 13,568,786 "
August,2014,Federal,Onshore,Coal Prod Vol (ton)," 36,037,153 "
August,2014,Native American,Onshore,Gas Prod Vol (mcf)," 28,355,254 "
August,2014,Native American,Onshore,Oil Prod Vol (bbl)," 5,535,744 "
August,2014,Native American,Onshore,Coal Prod Vol (ton)," 1,750,222 "
September,2014,Federal,Offshore,Gas Prod Vol (mcf)," 111,796,204 "
September,2014,Federal,Offshore,Oil Prod Vol (bbl)," 44,313,716 "
September,2014,Federal,Onshore,Gas Prod Vol (mcf)," 284,131,882 "
September,2014,Federal,Onshore,Oil Prod Vol (bbl)," 13,192,183 "
September,2014,Federal,Onshore,Coal Prod Vol (ton)," 32,763,629 "
September,2014,Native American,Onshore,Gas Prod Vol (mcf)," 26,975,564 "
September,2014,Native American,Onshore,Oil Prod Vol (bbl)," 5,377,930 "
September,2014,Native American,Onshore,Coal Prod Vol (ton)," 1,690,498 "
October,2014,Federal,Offshore,Gas Prod Vol (mcf)," 116,050,796 "
October,2014,Federal,Offshore,Oil Prod Vol (bbl)," 45,952,555 "
October,2014,Federal,Onshore,Gas Prod Vol (mcf)," 293,281,155 "
October,2014,Federal,Onshore,Oil Prod Vol (bbl)," 14,403,367 "
October,2014,Federal,Onshore,Coal Prod Vol (ton)," 35,706,815 "
October,2014,Native American,Onshore,Gas Prod Vol (mcf)," 27,174,096 "
October,2014,Native American,Onshore,Oil Prod Vol (bbl)," 5,431,603 "
October,2014,Native American,Onshore,Coal Prod Vol (ton)," 1,618,495 "
November,2014,Federal,Offshore,Gas Prod Vol (mcf)," 106,704,552 "
November,2014,Federal,Offshore,Oil Prod Vol (bbl)," 43,283,389 "
